   2.0566670318    2.3178515604    1.5751842924
   1.5666670318    3.1665564561    1.5751842924
   0.5866670318    3.1665564561    1.5751842924
   2.4499003995    3.3155640029    0.8577745010
   1.6011955038    3.9321842034    0.8577745010
   0.5521385599    3.9321842034    0.8577745010
   3.0366670318    2.3178515604   -0.1222254990
   2.7740768233    3.2978515604   -0.1222254990
   2.0566670318    4.0152613519   -0.1222254990
   1.0766670318    4.2778515604   -0.1222254990
   2.7740768233    2.3178515604   -1.1022254990
   2.4499003995    3.3155640029   -1.1022254990
   1.6011955038    3.9321842034   -1.1022254990
   0.5521385599    3.9321842034   -1.1022254990
   2.0566670318    2.3178515604   -1.8196352904
   1.5666670318    3.1665564561   -1.8196352904
   0.5866670318    3.1665564561   -1.8196352904
   1.0766670318    2.3178515604   -2.0822254990
  -0.9778596464    1.3282744457    1.9563532895
  -0.4528596464    2.2376011197    1.6750066374
  -2.0278596464    1.3282744457    1.6750066374
  -0.4528596464    0.4189477718    1.6750066374
  -0.4528596464    2.2376011197   -1.9623000585
  -0.4528596464    0.4189477718   -1.9623000585
  -0.9778596464    1.3282744457   -2.2436467105
  -0.6099195201    2.6175401979    1.5475074180
  -1.1349195201    3.5268668719    1.5475074180
  -1.9187408772    4.4176822771    0.7788540701
  -2.4045897829    4.5810743075   -0.2711459299
  -3.2317920912    4.0100977802   -0.2711459299
  -1.9187408772    4.4176822771   -1.3211459299
  -0.6099195201    2.6175401979   -2.0897992779
  -1.1349195201    3.5268668719   -2.0897992779
  -1.8150347799    0.2177601368    2.0002351305
  -0.7650347799    0.2177601368    1.7188884785
  -2.3400347799    1.1270868108    1.7188884785
  -0.7650347799    0.2177601368   -1.9184182174
  -2.3400347799    1.1270868108   -1.9184182174
  -2.3400347799   -0.6915665372   -1.9184182174
  -1.8150347799    0.2177601368   -2.1997648695
  -3.0052276346    0.3433276433    1.7952976645
  -3.4952276346    1.1920325390    1.5327074559
  -3.9852276346    0.3433276433    1.5327074559
  -3.4952276346   -0.5053772524    1.5327074559
  -4.3784610023    1.3410400858    0.8152976645
  -4.7026374260    0.3433276433    0.8152976645
  -4.3784610023   -0.6543847992    0.8152976645
  -3.9852276346    2.0407374347   -0.1647023355
  -4.7026374260    1.3233276433   -0.1647023355
  -4.9652276346    0.3433276433   -0.1647023355
  -4.7026374260   -0.6366723567   -0.1647023355
  -4.3784610023    1.3410400858   -1.1447023355
  -4.7026374260    0.3433276433   -1.1447023355
  -4.3784610023   -0.6543847992   -1.1447023355
  -3.4952276346    1.1920325390   -1.8621121269
  -3.9852276346    0.3433276433   -1.8621121269
  -3.4952276346   -0.5053772524   -1.8621121269
  -3.0052276346    0.3433276433   -2.1247023355
  -1.2353210355   -1.0200982755    2.1198950424
  -0.7103210355   -0.1107716016    1.8385483904
  -0.7103210355   -1.9294249495    1.8385483904
  -0.7103210355   -1.9294249495   -1.7987583055
  -1.2353210355   -1.0200982755   -2.0801049576
  -1.0549895986   -2.1898503252    1.8844981056
  -1.5799895986   -3.0991769992    1.8844981056
  -4.1439674152   -2.6924132202    0.0658447577
  -3.6768621698   -3.5824079075    0.0658447577
  -2.8496598614   -4.1533844349    0.0658447577
  -2.3638109557   -3.9899924044   -0.9841552423
  -1.0549895986   -2.1898503252   -1.7528085902
   3.4495715681    0.9636845038    2.6480212922
   4.4370507919    0.9636845038    2.3271698428
   3.7547194298    1.9028330544    2.3271698428
   2.6506840944    1.5441102285    2.3271698428
   2.6506840944    0.3832587791    2.3271698428
   3.7547194298    0.0245359533    2.3271698428
   5.0473465154    0.9636845038    1.4871698428
   4.6735381879    1.9907144430    1.4871698428
   3.7270222760    2.5371856595    1.4871698428
   2.6506840944    2.3473981978    1.4871698428
   1.9481542403    1.5101557203    1.4871698428
   4.6735381879    1.9907144430    0.4488727417
   3.7270222760    2.5371856595    0.4488727417
   5.2661595701   -0.4090477360    1.5849309614
   4.5838282080   -1.3481962866    1.5849309614
   5.8764552936   -0.4090477360    0.7449309614
   5.5026469661    0.6179822032    0.7449309614
   4.5561310542   -1.9825488918    0.7449309614
   5.5026469661   -1.4360776753    0.7449309614
   5.8764552936   -0.4090477360   -0.2933661397
   5.5026469661    0.6179822032   -0.2933661397
   4.5561310542   -1.9825488918   -0.2933661397
   5.5026469661   -1.4360776753   -0.2933661397
   5.2661595701   -0.4090477360   -1.1333661397
   4.5838282080   -1.3481962866   -1.1333661397
   3.8064166915    2.4074610950   -0.2628249769
   5.1267409309    0.8339599392   -1.3011220780
   4.7529326033    1.8609898785   -1.3011220780
   3.8064166915    2.4074610950   -1.3011220780
   2.7300785098    2.2176736332   -1.3011220780
   4.5164452074    0.8339599392   -2.1411220780
   3.8341138453    1.7731084898   -2.1411220780
   2.7300785098    1.4143856640   -2.1411220780
   2.7300785098    0.2535342145   -2.1411220780
   3.8341138453   -0.1051886113   -2.1411220780
   3.5289659835    0.8339599392   -2.4619735275
   3.9291146516   -2.4667268606    1.6781168482
   3.2467832895   -3.4058754112    1.6781168482
   4.5394103752   -2.4667268606    0.8381168482
   2.1427479541   -3.8504405546    0.8381168482
   3.2190861357   -4.0402280164    0.8381168482
   4.1656020476   -3.4937567999    0.8381168482
   4.5394103752   -2.4667268606   -0.2001802529
   3.2190861357   -4.0402280164   -0.2001802529
   4.1656020476   -3.4937567999   -0.2001802529
   3.9291146516   -2.4667268606   -1.0401802529
   3.2467832895   -3.4058754112   -1.0401802529
  -0.6031988819    4.3256021095    1.0648275435
   0.3156198761    4.4134834982    0.2248275435
  -0.6308960357    4.9599547147    0.2248275435
  -1.7072342173    4.7701672529    0.2248275435
   0.3156198761    4.4134834982   -0.8134695576
  -0.6308960357    4.9599547147   -0.8134695576
  -1.7072342173    4.7701672529   -0.8134695576
   0.0791324802    3.3864535589   -1.6534695576
  -0.6031988819    4.3256021095   -1.6534695576
  -3.7453037980    3.1827346922   -0.6609652295
  -3.7453037980    2.0897922592   -0.6609652295
  -1.9664357623    4.2097646315   -1.6992623306
  -3.0427739440    4.0199771697   -1.6992623306
  -3.7453037980    3.1827346922   -1.6992623306
  -3.7453037980    2.0897922592   -1.6992623306
  -1.2564072464    2.6362634757   -2.5392623306
  -1.9387386085    3.5754120263   -2.5392623306
  -3.0427739440    3.2166892004   -2.5392623306
  -3.0427739440    2.0558377510   -2.5392623306
  -1.9387386085    1.6971149252   -2.5392623306
  -2.2438864703    2.6362634757   -2.8601137801
  -2.3236855214    2.7671260067    2.2483058163
  -1.3362062976    2.7671260067    1.9274543669
  -2.0185376597    3.7062745572    1.9274543669
  -3.1225729951    3.3475517314    1.9274543669
  -3.1225729951    2.1867002819    1.9274543669
  -2.0185376597    1.8279774561    1.9274543669
  -2.0462348135    4.3406271624    1.0874543669
  -3.1225729951    4.1508397006    1.0874543669
  -3.8251028492    3.3135972232    1.0874543669
  -3.8251028492    2.2206547901    1.0874543669
  -3.1225729951    4.1508397006    0.0491572658
  -3.8251028492    3.3135972232    0.0491572658
  -3.8251028492    2.2206547901    0.0491572658
  -1.1760115688   -4.0013369909    1.5313214979
  -2.2800469043   -4.4459021343    0.6913214979
  -1.2037087226   -4.6356895961    0.6913214979
  -0.2571928108   -4.0892183796    0.6913214979
  -2.2800469043   -4.4459021343   -0.3469756032
  -1.2037087226   -4.6356895961   -0.3469756032
  -0.2571928108   -4.0892183796   -0.3469756032
  -0.4936802067   -3.0621884403   -1.1869756032
  -1.1760115688   -4.0013369909   -1.1869756032
  -4.1859206323   -1.7112965967   -0.3251567472
  -4.1859206323   -2.8042390297   -0.3251567472
  -4.1859206323   -1.7112965967   -1.3634538483
  -4.1859206323   -2.8042390297   -1.3634538483
  -3.4833907783   -3.6414815072   -1.3634538483
  -2.4070525967   -3.8312689690   -1.3634538483
  -1.6970240808   -2.2577678132   -2.2034538483
  -2.3793554428   -1.3186192627   -2.2034538483
  -3.4833907783   -1.6773420885   -2.2034538483
  -3.4833907783   -2.8381935380   -2.2034538483
  -2.3793554428   -3.1969163638   -2.2034538483
  -2.6845033046   -2.2577678132   -2.5243052978
  -2.7830122718   -2.1142441213    2.5842451414
  -1.7955330480   -2.1142441213    2.2633936919
  -2.4778644101   -1.1750955707    2.2633936919
  -3.5818997455   -1.5338183965    2.2633936919
  -3.5818997455   -2.6946698460    2.2633936919
  -2.4778644101   -3.0533926718    2.2633936919
  -3.5818997455   -0.7305304273    1.4233936919
  -4.2844295996   -1.5677729048    1.4233936919
  -4.2844295996   -2.6607153378    1.4233936919
  -3.5818997455   -3.4979578152    1.4233936919
  -4.2844295996   -1.5677729048    0.3850965908
  -4.2844295996   -2.6607153378    0.3850965908
   3.9651808009   -0.6287755422    2.2997018699
   5.5526315875    1.2882477576    0.6714268284
   5.5526315875    1.2882477576   -0.3966736546
   5.3209158719    0.2730348747   -1.3589989375
   3.9651808009   -0.6287755422   -2.0249486960
   2.2171841064   -0.5019972864    2.5391024231
   1.6965236195    0.3998131305    2.3014277060
   2.2171841064   -0.5019972864   -2.2608975769
   2.0903499930   -1.8219921871    2.6318594261
   3.1316709669   -1.8219921871    2.3941847091
   2.6110104799   -2.7238026039    2.3941847091
   3.9667455509   -1.8219921871   -1.2645160984
   3.1316709669   -1.8219921871   -1.9304658569
   2.6110104799   -2.7238026039   -1.9304658569
   2.0903499930   -1.8219921871   -2.1681405739
   0.8509962938   -2.2459355483    2.6066840841
  -0.1903246801   -2.2459355483    2.3690093671
   0.3303358069   -3.1477459652    2.3690093671
   1.3716567807   -3.1477459652    2.3690093671
  -0.3777814784   -3.6640206926    1.7030596086
   0.5839573634   -4.1032321050    1.7030596086
   1.6304791789   -3.9527649838    1.7030596086
   0.3303358069   -4.5270981898    0.7407343256
   1.3716567807   -4.5270981898    0.7407343256
   0.3303358069   -4.5270981898   -0.3273661574
   1.3716567807   -4.5270981898   -0.3273661574
  -0.3777814784   -3.6640206926   -1.2896914404
   0.5839573634   -4.1032321050   -1.2896914404
   1.6304791789   -3.9527649838   -1.2896914404
   0.3303358069   -3.1477459652   -1.9556411989
   1.3716567807   -3.1477459652   -1.9556411989
   0.8509962938   -2.2459355483   -2.1933159159
   0.1286398122   -1.1164528137    2.4890988531
  -0.3920206747   -0.2146423968    2.2514241361
  -0.3920206747   -2.0182632306    2.2514241361
  -0.3920206747   -2.0182632306   -2.0732264298
   0.1286398122   -1.1164528137   -2.3109011469
   0.9245936086   -0.0184590422    2.4437499433
   1.4452540956    0.8833513747    2.2060752263
  -0.1167273653   -0.0184590422   -2.1185753396
   1.4452540956   -0.9202694591   -2.1185753396
   0.9245936086   -0.0184590422   -2.3562500567
   0.4157063899    1.3150087353    2.3215636752
   1.4570273638    1.3150087353    2.0838889582
  -0.1049540970    2.2168191522    2.0838889582
   1.4570273638    1.3150087353   -2.2407616077
  -0.1049540970    2.2168191522   -2.2407616077
  -0.1049540970    0.4131983185   -2.2407616077
   0.4157063899    1.3150087353   -2.4784363248
   1.0766670318    2.3178515604    2.1177745010
   2.0485666075    2.3178515604    1.8959447651
   1.5626168197    3.1595412829    1.8959447651
   0.5907172440    3.1595412829    1.8959447651
   2.4935005334    3.3472413544    1.2743916572
   1.6178492730    3.9834392348    1.2743916572
   0.5354847906    3.9834392348    1.2743916572
   3.0103600113    3.3327319262    0.3762213931
   2.3172287095    4.1151154308    0.3762213931
   1.3398996777    4.4857674421    0.3762213931
   3.0103600113    3.3327319262   -0.6206723910
   2.3172287095    4.1151154308   -0.6206723910
   1.3398996777    4.4857674421   -0.6206723910
   2.4935005334    3.3472413544   -1.5188426551
   1.6178492730    3.9834392348   -1.5188426551
   0.5354847906    3.9834392348   -1.5188426551
   2.0485666075    2.3178515604   -2.1403957631
   1.5626168197    3.1595412829   -2.1403957631
   0.5907172440    3.1595412829   -2.1403957631
   1.0766670318    2.3178515604   -2.3622254990
  -0.9778596464    1.3282744457    2.2563532895
  -0.4571991594    2.2300848626    2.0186785724
  -2.0191806202    1.3282744457    2.0186785724
  -0.4571991594    0.4264640289    2.0186785724
  -0.4571991594    0.4264640289   -2.3059719935
  -0.9778596464    1.3282744457   -2.5436467105
  -0.6185985462    2.6175401979    1.8911793530
  -1.1392590331    3.5193506148    1.8911793530
  -2.1805800070    4.8987028394    0.2629043116
  -2.1805800070    4.8987028394   -0.8051961714
  -3.1187777860    4.4468906016   -0.8051961714
  -1.9269584504    4.4748367546   -1.7675214544
  -0.6185985462    2.6175401979   -2.4334712129
  -1.8150347799    0.2177601368    2.3002351305
  -0.7737138061    0.2177601368    2.0625604135
  -2.3356952669    1.1195705537    2.0625604135
  -0.7737138061    0.2177601368   -2.2620901524
  -2.3356952669   -0.6840502801   -2.2620901524
  -1.8150347799    0.2177601368   -2.4997648695
  -3.0052276346    0.3433276433    2.0752976645
  -3.4911774224    1.1850173657    1.8534679286
  -3.9771272102    0.3433276433    1.8534679286
  -3.4911774224   -0.4983620791    1.8534679286
  -4.4220611361    1.3727174373    1.2319148206
  -4.7565301553    0.3433276433    1.2319148206
  -4.4220611361   -0.6860621507    1.2319148206
  -4.6398542415    1.7914804501    0.3337445565
  -5.1256077793    0.8659544102    0.3337445565
  -5.1256077793   -0.1792991236    0.3337445565
  -4.6398542415   -1.1048251634    0.3337445565
  -4.6398542415    1.7914804501   -0.6631492276
  -5.1256077793    0.8659544102   -0.6631492276
  -5.1256077793   -0.1792991236   -0.6631492276
  -4.6398542415   -1.1048251634   -0.6631492276
  -4.4220611361    1.3727174373   -1.5613194917
  -4.7565301553    0.3433276433   -1.5613194917
  -4.4220611361   -0.6860621507   -1.5613194917
  -3.4911774224    1.1850173657   -2.1828725996
  -3.9771272102    0.3433276433   -2.1828725996
  -3.4911774224   -0.4983620791   -2.1828725996
  -3.0052276346    0.3433276433   -2.4047023355
  -1.2353210355   -1.0200982755    2.4198950424
  -0.7146605486   -0.1182878587    2.1822203254
  -0.7146605486   -1.9219086924   -2.1424302406
  -1.2353210355   -1.0200982755   -2.3801049576
  -1.0636686247   -2.1898503252    2.2281700407
  -1.5843291117   -3.0916607421    2.2281700407
  -2.3720285290   -4.0471468819    1.5622202822
  -3.5638478645   -4.0192007290    0.5998949992
  -3.5638478645   -4.0192007290   -0.4682054838
  -2.6256500856   -4.4710129667   -0.4682054838
  -1.0636686247   -2.1898503252   -2.0964805253
   3.4495715681    0.9636845038    2.8880212922
   4.4095715681    0.9636845038    2.6307900675
   3.9295715681    1.7950688914    2.6307900675
   2.9695715681    1.7950688914    2.6307900675
   2.4895715681    0.9636845038    2.6307900675
   2.9695715681    0.1323001162    2.6307900675
   3.9295715681    0.1323001162    2.6307900675
   5.1123403433    0.9636845038    1.9280212922
   4.7947797650    1.9410354679    1.9280212922
   3.9633953773    2.5450715826    1.9280212922
   2.9357477588    2.5450715826    1.9280212922
   2.1043633712    1.9410354679    1.9280212922
   5.1123403433    1.9236845038    0.9680212922
   4.4095715681    2.6264532791    0.9680212922
   3.4495715681    2.8836845038    0.9680212922
   5.2386803463   -0.4090477360    1.8885511861
   4.7586803463   -1.2404321237    1.8885511861
   5.9414491215   -0.4090477360    1.1857824109
   5.6238885432    0.5683032281    1.1857824109
   4.7925041555   -1.9904348148    1.1857824109
   5.6238885432   -1.3863987001    1.1857824109
   6.1986803463   -0.4090477360    0.2257824109
   5.9414491215    0.5509522640    0.2257824109
   5.2386803463   -2.0718165113    0.2257824109
   5.9414491215   -1.3690477360    0.2257824109
   5.9414491215   -0.4090477360   -0.7342175891
   4.7925041555   -1.9904348148   -0.7342175891
   5.6238885432   -1.3863987001   -0.7342175891
   5.2386803463   -0.4090477360   -1.4369863644
   4.7586803463   -1.2404321237   -1.4369863644
   5.1917347588    1.7939599392   -0.7819735275
   4.4889659835    2.4967287145   -0.7819735275
   3.5289659835    2.7539599392   -0.7819735275
   5.1917347588    0.8339599392   -1.7419735275
   4.8741741804    1.8113109033   -1.7419735275
   4.0427897928    2.4153470180   -1.7419735275
   3.0151421743    2.4153470180   -1.7419735275
   4.4889659835    0.8339599392   -2.4447423027
   4.0089659835    1.6653443269   -2.4447423027
   3.0489659835    1.6653443269   -2.4447423027
   2.5689659835    0.8339599392   -2.4447423027
   3.0489659835    0.0025755516   -2.4447423027
   4.0089659835    0.0025755516   -2.4447423027
   3.5289659835    0.8339599392   -2.7019735275
   3.9016354278   -2.4667268606    1.9817370729
   3.4216354278   -3.2981112483    1.9817370729
   4.6044042031   -2.4667268606    1.2789682976
   2.4278116185   -4.0481139394    1.2789682976
   3.4554592371   -4.0481139394    1.2789682976
   4.2868436247   -3.4440778247    1.2789682976
   4.8616354278   -2.4667268606    0.3189682976
   2.9416354278   -4.3867268606    0.3189682976
   3.9016354278   -4.1294956359    0.3189682976
   4.6044042031   -3.4267268606    0.3189682976
   4.6044042031   -2.4667268606   -0.6410317024
   2.4278116185   -4.0481139394   -0.6410317024
   3.4554592371   -4.0481139394   -0.6410317024
   4.2868436247   -3.4440778247   -0.6410317024
   3.9016354278   -2.4667268606   -1.3438004777
   3.4216354278   -3.2981112483   -1.3438004777
  -0.4283467437    4.2178379466    1.3684477682
   0.4368614533    4.3638045230    0.6656789929
  -0.3945229344    4.9678406377    0.6656789929
  -1.4221705529    4.9678406377    0.6656789929
   0.0516532563    5.0492223342   -0.2943210071
  -0.9083467437    5.3064535589   -0.2943210071
  -1.8683467437    5.0492223342   -0.2943210071
   0.4368614533    4.3638045230   -1.2543210071
  -0.3945229344    4.9678406377   -1.2543210071
  -1.4221705529    4.9678406377   -1.2543210071
   0.0516532563    3.3864535589   -1.9570897824
  -0.4283467437    4.2178379466   -1.9570897824
  -3.2038864703    4.2990322510   -1.1801137801
  -3.9066552455    3.5962634757   -1.1801137801
  -4.1638864703    2.6362634757   -1.1801137801
  -1.7300626610    4.2176505545   -2.1401137801
  -2.7577102795    4.2176505545   -2.1401137801
  -3.5890946672    3.6136144398   -2.1401137801
  -3.9066552455    2.6362634757   -2.1401137801
  -3.5890946672    1.6589125116   -2.1401137801
  -1.2838864703    2.6362634757   -2.8428825554
  -1.7638864703    3.4676478633   -2.8428825554
  -2.7238864703    3.4676478633   -2.8428825554
  -3.2038864703    2.6362634757   -2.8428825554
  -2.7238864703    1.8048790881   -2.8428825554
  -1.7638864703    1.8048790881   -2.8428825554
  -2.2438864703    2.6362634757   -3.1001137801
  -2.3236855214    2.7671260067    2.4883058163
  -1.3636855214    2.7671260067    2.2310745916
  -1.8436855214    3.5985103943    2.2310745916
  -2.8036855214    3.5985103943    2.2310745916
  -3.2836855214    2.7671260067    2.2310745916
  -2.8036855214    1.9357416190    2.2310745916
  -1.8436855214    1.9357416190    2.2310745916
  -1.8098617122    4.3485130855    1.5283058163
  -2.8375093307    4.3485130855    1.5283058163
  -3.6688937183    3.7444769707    1.5283058163
  -3.9864542967    2.7671260067    1.5283058163
  -3.6688937183    1.7897750426    1.5283058163
  -3.2836855214    4.4298947819    0.5683058163
  -3.9864542967    3.7271260067    0.5683058163
  -4.2436855214    2.7671260067    0.5683058163
  -1.9611594306   -3.8935728280    1.8349417226
  -1.0011594306   -3.8935728280    1.8349417226
  -1.9949832398   -4.6435755191    1.1321729474
  -0.9673356213   -4.6435755191    1.1321729474
  -2.4411594306   -4.7249572156    0.1721729474
  -1.4811594306   -4.9821884403    0.1721729474
  -0.5211594306   -4.7249572156    0.1721729474
  -1.9949832398   -4.6435755191   -0.7878270526
  -0.9673356213   -4.6435755191   -0.7878270526
  -1.0011594306   -3.8935728280   -1.4905958279
  -4.6045033046   -2.2577678132   -0.8443052978
  -4.3472720799   -3.2177678132   -0.8443052978
  -3.6445033046   -3.9205365885   -0.8443052978
  -4.0297115015   -1.2804168492   -1.8043052978
  -4.3472720799   -2.2577678132   -1.8043052978
  -4.0297115015   -3.2351187773   -1.8043052978
  -3.1983271139   -3.8391548920   -1.8043052978
  -2.1706794953   -3.8391548920   -1.8043052978
  -1.7245033046   -2.2577678132   -2.5070740730
  -2.2045033046   -1.4263834256   -2.5070740730
  -3.1645033046   -1.4263834256   -2.5070740730
  -3.6445033046   -2.2577678132   -2.5070740730
  -3.1645033046   -3.0891522009   -2.5070740730
  -2.2045033046   -3.0891522009   -2.5070740730
  -2.6845033046   -2.2577678132   -2.7643052978
  -2.7830122718   -2.1142441213    2.8242451414
  -1.8230122718   -2.1142441213    2.5670139166
  -2.3030122718   -1.2828597336    2.5670139166
  -3.2630122718   -1.2828597336    2.5670139166
  -3.7430122718   -2.1142441213    2.5670139166
  -3.2630122718   -2.9456285089    2.5670139166
  -2.3030122718   -2.9456285089    2.5670139166
  -4.1282204687   -1.1368931572    1.8642451414
  -4.4457810471   -2.1142441213    1.8642451414
  -4.1282204687   -3.0915950853    1.8642451414
  -3.2968360811   -3.6956312001    1.8642451414
  -4.4457810471   -1.1542441213    0.9042451414
  -4.7030122718   -2.1142441213    0.9042451414
  -4.4457810471   -3.0742441213    0.9042451414
  -3.7430122718   -3.7770128965    0.9042451414
   3.9611429477   -0.6217817752    2.6318513247
   5.3537086232    0.2730348747    2.0465648961
   5.6919643945    1.3553469010    1.1706218543
   5.9389950517    1.3062801420    0.1373765869
   5.3537086232    2.1822231839    0.1373765869
   4.4777655813    2.7675096124    0.1373765869
   5.6919643945    1.3553469010   -0.8958686805
   4.2376258002   -1.4636238965   -1.7718117223
   5.0506317239   -0.7591502535   -1.7718117223
   3.9611429477   -0.6217817752   -2.3570981509
   2.2171841064   -0.5019972864    2.8391024231
   1.7005614727    0.3928193635    2.6335771608
   2.2171841064   -0.5019972864   -2.5608975769
   2.0903499930   -1.8219921871    2.9318594261
   3.1235952604   -1.8219921871    2.7263341639
   2.6069726267   -2.7168088370    2.7263341639
   3.9995383022   -1.8219921871    2.1410477353
   3.9995383022   -1.8219921871   -1.6773288831
   2.8834554793   -3.5586509583   -1.6773288831
   3.6964614030   -2.8541773152   -1.6773288831
   3.1235952604   -1.8219921871   -2.2626153117
   2.6069726267   -2.7168088370   -2.2626153117
   2.0903499930   -1.8219921871   -2.4681405739
   0.8509962938   -2.2459355483    2.9066840841
  -0.1822489736   -2.2459355483    2.7011588219
   0.3343736601   -3.1407521982    2.7011588219
   1.3676189275   -3.1407521982    2.7011588219
  -0.3992561636   -3.6888038004    2.1158723933
   0.5792904683   -4.1356910734    2.1158723933
   1.6441017801   -3.9825943196    2.1158723933
   0.2959234454   -4.6778685964    1.2399293515
   1.4060691422   -4.6778685964    1.2399293515
   0.8509962938   -4.9459355483    0.2066840841
   1.8842415612   -4.7404102861    0.2066840841
   0.2959234454   -4.6778685964   -0.8265611833
   1.4060691422   -4.6778685964   -0.8265611833
  -0.3992561636   -3.6888038004   -1.7025042251
   0.5792904683   -4.1356910734   -1.7025042251
   1.6441017801   -3.9825943196   -1.7025042251
   0.3343736601   -3.1407521982   -2.2877906537
   1.3676189275   -3.1407521982   -2.2877906537
   0.8509962938   -2.2459355483   -2.4933159159
   0.1286398122   -1.1164528137    2.7890988531
  -0.3879828215   -0.2216361638    2.5835735909
  -0.3879828215   -2.0112694636   -2.4053758846
   0.1286398122   -1.1164528137   -2.6109011469
   0.9245936086   -0.0184590422    2.7437499433
   1.4412162423    0.8763576077    2.5382246811
  -0.1086516588   -0.0184590422   -2.4507247945
   1.4412162423   -0.9132756921   -2.4507247945
   0.9245936086   -0.0184590422   -2.6562500567
   0.4157063899    1.3150087353    2.6215636752
   1.4489516573    1.3150087353    2.4160384130
   0.9323290236    2.2098253852    2.4160384130
  -0.1009162438    2.2098253852    2.4160384130
   1.4489516573    1.3150087353   -2.5729110626
  -0.1009162438    2.2098253852   -2.5729110626
  -0.1009162438    0.4201920854   -2.5729110626
   0.4157063899    1.3150087353   -2.7784363248
   1.0766670318    2.3178515604    2.3977745010
   2.1700540544    2.3178515604    2.1482160481
   1.6233605431    3.2647524982    2.1482160481
   0.5299735206    3.2647524982    2.1482160481
   2.7341176435    3.3830303902    1.4489688017
   1.8951240612    4.1100224676    1.4489688017
   0.7962761550    4.2680129449    1.4489688017
   3.2901838691    3.3838250876    0.4385272546
   2.6084682110    4.2386694843    0.4385272546
   1.6233605431    4.7130723340    0.4385272546
   3.2901838691    3.3838250876   -0.6829782526
   2.6084682110    4.2386694843   -0.6829782526
   1.6233605431    4.7130723340   -0.6829782526
   2.7341176435    3.3830303902   -1.6934197997
   1.8951240612    4.1100224676   -1.6934197997
   0.7962761550    4.2680129449   -1.6934197997
   2.1700540544    2.3178515604   -2.3926670461
   1.6233605431    3.2647524982   -2.3926670461
   0.5299735206    3.2647524982   -2.3926670461
   1.0766670318    2.3178515604   -2.6422254990
  -0.9778596464    1.3282744457    2.5563532895
  -0.4612370127    2.2230910956    2.3508280272
  -0.4612370127    0.4334577958    2.3508280272
  -0.4612370127    0.4334577958   -2.6381214483
  -0.9778596464    1.3282744457   -2.8436467105
  -0.6266742527    2.6175401979    2.2233288078
  -1.1432968864    3.5123568478    2.2233288078
  -0.8668140338    4.3541989691    1.6380423793
  -2.2149923685    5.0494732460    0.7620993374
  -2.6931647875    5.1120149357   -0.2711459299
  -3.5691078293    4.5267285071   -0.2711459299
  -4.1543942579    3.6507854653   -0.2711459299
  -4.3599195201    2.6175401979   -0.2711459299
  -2.2149923685    5.0494732460   -1.3043911973
  -3.2151990801    4.5677990801   -1.3043911973
  -0.6266742527    2.6175401979   -2.7656206677
  -1.8150347799    0.2177601368    2.6002351305
  -0.7817895126    0.2177601368    2.3947098683
  -2.3316574136    1.1125767867    2.3947098683
  -2.8482800473    0.2177601368    2.3947098683
  -2.3316574136   -0.6770565131   -2.5942396072
  -1.8150347799    0.2177601368   -2.7997648695
